EPOCH,AMOUNT
247,4441598
248,3599386
249,3947921
250,4310042
251,3793913
252,4177597
253,4494710
254,3459553
255,3832696
256,3139489
257,3678336
258,3494136
259,3742270
260,4427804
261,3605762
262,3664225
263,3469375
264,4475964
265,2709479
266,3273022
267,3259396
268,3413835
269,3176605
270,3668461
271,3426250
