EPOCH,AMOUNT,DATE,PRICE_EUR,PRICE_USD,PRICE_JPY
217,1839.734182,22-9-2020,0.0683061211301881,0.08036695005952045,8.413214166980927
218,1993.853579,27-9-2020,0.08230671755734925,0.09573509661982581,10.10876458718398
219,2112.574692,2-10-2020,0.08350380814999185,0.09806671538460612,10.350990842202872
220,1863.798046,7-10-2020,0.07910936054496243,0.0928423176438943,9.809255070665653
221,2101.603051,12-10-2020,0.08992279584588954,0.10630428637650947,11.228390248518805
222,1871.470174,17-10-2020,0.08882858103960023,0.10407566612724076,10.97217289680745
223,1455.606826,22-10-2020,0.08924674546764463,0.10578746134929869,11.070816511396096
224,874.1224,27-10-2020,0.08744108931480264,0.10326744484141924,10.82583604506049
225,1581.66932,1-11-2020,0.07952868991456136,0.09286959263589264,9.719267217309385
226,1222.923045,6-11-2020,0.08235215021985755,0.09750582263266826,10.100335649050205
227,1073.712072,11-11-2020,0.0893835903102505,0.10562814231721475,11.11936891359091
228,1117.47892,16-11-2020,0.08504318576676775,0.10073652624425576,10.545099567248693
229,1177.713725,21-11-2020,0.09921368480621329,0.1176356652567512,12.217875464896686
230,1581.996441,26-11-2020,0.13064942175962166,0.155687562647238,16.254715665747575
231,1266.841148,1-12-2020,0.14281948178777315,0.17050059426844394,17.783552983387235
232,1486.27197,6-12-2020,0.1316121691319751,0.1595540768382783,16.62354106347958
233,1284.549872,11-12-2020,0.11708002887415929,0.1421819715953808,14.812375618835123
234,1447.499912,16-12-2020,0.1267978092290496,0.15412399322845466,15.973950092173355
235,1215.903042,21-12-2020,0.13264118664731564,0.16204943128942723,16.76223112314704
236,1691.976863,26-12-2020,0.1290560992147355,0.15734710950345682,16.285427133294945
237,1411.658678,31-12-2020,0.14999855734958248,0.18449303575089104,19.029349679489897
238,1560.256395,5-1-2021,0.17869487392349415,0.2188884921904594,22.573313534125514
239,1417.320539,10-1-2021,0.27244992253231376,0.33306999365805395,34.62195970076743
240,1430.115431,15-1-2021,0.25521547237546116,0.3101366394448269,32.20257275179442
241,1.013187,20-1-2021,0.3042356278701491,0.3693457419983242,38.371698481947874
