EPOCH,AMOUNT
211,2062022344
212,2058694081
213,2406361127
214,2142722109
215,2032168284
216,1822123798
217,1726831285
218,1900912516
219,2019283785
220,1682892803
221,2026383410
222,1763958063
223,2677014640
224,1285413854
225,3005423472
226,2136204006
227,1767733561
228,1869390966
229,1857112444
230,2766661263
231,2040624204
232,2046927598
233,1635039293
234,1924377138
235,1526595080
236,2279188883
237,1806438268
238,2064214445
239,1905176643
240,2076291262
241,1814612253
242,1879474028
243,2377887566
244,1635742449
245,2662302647
246,2105756908
247,2490622477
248,2020267619
249,2217555056
250,2420955398
251,2131044444
252,2346559742
253,2524682184
254,1943233730
255,2152828617
256,1763453565
257,2066124241
258,1962659214
259,2102036211
260,2487101115
261,2025359836
262,2058198075
263,1948750877
264,2514152576
265,1521916528
266,1838459544
267,1830805349
268,1917554233
269,1784302036
270,2060577898
271,1924527753
