EPOCH,AMOUNT
251,766335
252,1194137
253,1283678
254,987821
255,1094368
256,896433
257,1050293
258,997697
259,1068548
260,1264292
261,1029570
262,1046263
263,990627
264,1278043
265,773650
266,934562
267,930671
268,974769
269,907031
270,1047473
271,978313
