EPOCH,AMOUNT
250,36140059
251,31789436
252,34972489
253,37627230
254,28961488
255,32085240
256,26285595
257,30797126
258,29254899
259,31332417
260,37072097
261,30189499
262,30678977
263,29047585
264,37475319
265,22685301
266,27403610
267,27289409
268,28582460
269,64115718
270,74015416
271,69101388
