EPOCH,AMOUNT,DATE,PRICE_EUR,PRICE_USD,PRICE_AUSD,PRICE_JPY
405,25.273268,20-4-2023,0.37920727606170257,0.41524970467869976,0.6194927634231469,55.94949945929402
406,34.527402,25-4-2023,0.34733046791725,0.3840507082888743,0.5729230061182596,51.496015296976054
408,22.396663,5-5-2023,0.3517149061197617,0.3877103199326264,0.5787514783968697,52.031112645278476
409,12.463413,10-5-2023,0.33158601561724305,0.36357836685161754,0.5372815673986466,49.20549636108739
410,31.001289,15-5-2023,0.34173204387098427,0.37081869118917216,0.5580417110023645,50.380447136361745
411,21.434203,20-5-2023,0.3407147124096334,0.36859924531793437,0.5545590389778148,50.85379583864691
412,30.46847,25-5-2023,0.33885043940234233,0.364486212685355,0.5568882787479983,50.7887845773217
413,4.653414,30-5-2023,0.3539786100654668,0.37900304405530705,0.5805022864455746,53.23580982637958
414,17.73505,4-6-2023,0.35091025290044386,0.37594841750636826,0.5678979048262632,52.61585253507379
415,57.253834,4-6-2023,0.35091025290044386,0.37594841750636826,0.5678979048262632,52.61585253507379















































