EPOCH,AMOUNT
251,21591
252,23756
253,25537
254,19656
255,21776
256,17837
257,20899
258,19852
259,21262
260,25157
261,20486
262,20819
263,19711
264,25431
265,15394
266,18596
267,18518
268,19396
269,18048
270,20843
271,19466
