EPOCH,AMOUNT
251,13346483
252,14684664
253,15785782
254,15707031
255,17397908
256,14248325
257,16693844
258,12061
259,23481
260,42408
261,34520
262,35070
263,33205
264,42840
265,25932
266,31326
267,31196
268,32674
269,30403
270,35111
271,32793
