EPOCH,AMOUNT
211,8038976904
212,8035264121
213,10408759982
214,8959599639
215,8496904150
216,7618896486
217,7220447383
218,7948337867
219,8443286915
220,7036726036
221,8472972774
222,7375686441
223,11193475057
224,5374736357
225,12566659952
226,8932168657
227,7391473036
228,7816535944
229,7765195420
230,11568316952
231,8532518197
232,8558874751
233,6836634836
234,8046451138
235,6383194062
236,9530035261
237,7553310094
238,8631156721
239,7966167578
240,8681653851
241,7587488199
242,7858696526
243,9942726782
244,6839574962
245,11131959396
246,8804859366
247,10414108372
248,8447400650
249,9272324043
250,10122807495
251,8910594837
252,9811734889
253,10556523161
254,8125296728
255,9001681600
256,7373576968
257,8639142203
258,8206521039
259,8789301914
260,10399384404
261,8468692874
262,8606000307
263,8148365725
264,10512495423
265,6363631501
266,7687136860
267,7655132489
268,8017854974
269,7460688574
270,8615878738
271,8047013299
