EPOCH,AMOUNT
250,151215
251,133011
252,146348
253,157457
254,121194
255,134266
256,109981
257,128858
258,208579
259,223334
260,264166
261,215123
262,218611
263,206986
264,267040
265,161650
266,195271
267,194458
268,203672
269,189519
270,218863
271,204413
